主id	名称	星级	品质	等级	战斗力	头像	宣言	前排怪1	前排怪2	前排怪3	后排1	后排2	后排3
3869	穆罕穆德超371	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3870	穆罕穆德超372	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3871	穆罕穆德超373	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3872	穆罕穆德超374	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3873	穆罕穆德超375	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3874	穆罕穆德超376	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3875	穆罕穆德超377	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3876	穆罕穆德超378	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3877	穆罕穆德超379	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3878	穆罕穆德超380	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3879	穆罕穆德超381	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3880	穆罕穆德超382	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3881	穆罕穆德超383	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3882	穆罕穆德超384	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3883	穆罕穆德超385	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3884	穆罕穆德超386	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3885	穆罕穆德超387	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3886	穆罕穆德超388	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3887	穆罕穆德超389	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3888	穆罕穆德超390	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3889	穆罕穆德超391	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3890	穆罕穆德超392	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3891	穆罕穆德超393	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3892	穆罕穆德超394	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3893	穆罕穆德超395	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3894	穆罕穆德超396	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3895	穆罕穆德超397	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3896	穆罕穆德超398	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3897	穆罕穆德超399	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3898	穆罕穆德超400	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3899	穆罕穆德超401	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3900	穆罕穆德超402	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3901	穆罕穆德超403	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3902	穆罕穆德超404	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3903	穆罕穆德超405	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3904	穆罕穆德超406	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3905	穆罕穆德超407	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3906	穆罕穆德超408	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3907	穆罕穆德超409	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3908	穆罕穆德超410	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3909	穆罕穆德超411	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3910	穆罕穆德超412	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3911	穆罕穆德超413	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3912	穆罕穆德超414	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3913	穆罕穆德超415	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3914	穆罕穆德超416	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3915	穆罕穆德超417	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3916	穆罕穆德超418	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3917	穆罕穆德超419	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3918	穆罕穆德超420	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3919	穆罕穆德超421	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3920	穆罕穆德超422	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3921	穆罕穆德超423	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3922	穆罕穆德超424	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3923	穆罕穆德超425	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3924	穆罕穆德超426	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3925	穆罕穆德超427	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3926	穆罕穆德超428	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3927	穆罕穆德超429	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3928	穆罕穆德超430	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3929	穆罕穆德超431	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3930	穆罕穆德超432	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3931	穆罕穆德超433	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3932	穆罕穆德超434	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3933	穆罕穆德超435	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3934	穆罕穆德超436	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3935	穆罕穆德超437	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3936	穆罕穆德超438	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3937	穆罕穆德超439	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3938	穆罕穆德超440	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3939	穆罕穆德超441	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3940	穆罕穆德超442	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3941	穆罕穆德超443	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3942	穆罕穆德超444	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3943	穆罕穆德超445	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3944	穆罕穆德超446	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3945	穆罕穆德超447	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3946	穆罕穆德超448	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3947	穆罕穆德超449	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3948	穆罕穆德超450	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3949	穆罕穆德超451	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3950	穆罕穆德超452	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3951	穆罕穆德超453	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3952	穆罕穆德超454	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3953	穆罕穆德超455	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3954	穆罕穆德超456	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3955	穆罕穆德超457	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3956	穆罕穆德超458	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3957	穆罕穆德超459	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3958	穆罕穆德超460	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3959	穆罕穆德超461	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3960	穆罕穆德超462	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3961	穆罕穆德超463	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3962	穆罕穆德超464	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3963	穆罕穆德超465	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3964	穆罕穆德超466	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3965	穆罕穆德超467	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3966	穆罕穆德超468	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3967	穆罕穆德超469	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3968	穆罕穆德超470	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3969	穆罕穆德超471	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3970	穆罕穆德超472	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3971	穆罕穆德超473	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3972	穆罕穆德超474	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3973	穆罕穆德超475	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3974	穆罕穆德超476	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3975	穆罕穆德超477	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3976	穆罕穆德超478	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3977	穆罕穆德超479	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3978	穆罕穆德超480	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3979	穆罕穆德超481	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3980	穆罕穆德超482	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3981	穆罕穆德超483	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3982	穆罕穆德超484	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3983	穆罕穆德超485	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3984	穆罕穆德超486	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3985	穆罕穆德超487	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3986	穆罕穆德超488	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3987	穆罕穆德超489	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3988	穆罕穆德超490	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3989	穆罕穆德超491	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3990	穆罕穆德超492	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3991	穆罕穆德超493	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3992	穆罕穆德超494	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3993	穆罕穆德超495	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3994	穆罕穆德超496	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3995	穆罕穆德超497	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3996	穆罕穆德超498	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3997	穆罕穆德超499	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3998	穆罕穆德超500	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
3999	穆罕穆德超501	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
4000	穆罕穆德超502	4	1	15	4620	1	我是超级格斗家	100	103	119	127	104	116
4001	穆罕穆德超2	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4002	穆罕穆德超3	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4003	穆罕穆德超4	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4004	穆罕穆德超5	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4005	穆罕穆德超6	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4006	穆罕穆德超7	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4007	穆罕穆德超8	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4008	穆罕穆德超9	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4009	穆罕穆德超10	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4010	穆罕穆德超11	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4011	穆罕穆德超12	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4012	穆罕穆德超13	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4013	穆罕穆德超14	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4014	穆罕穆德超15	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4015	穆罕穆德超16	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4016	穆罕穆德超17	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4017	穆罕穆德超18	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4018	穆罕穆德超19	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4019	穆罕穆德超20	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4020	穆罕穆德超21	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4021	穆罕穆德超22	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4022	穆罕穆德超23	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4023	穆罕穆德超24	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4024	穆罕穆德超25	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4025	穆罕穆德超26	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4026	穆罕穆德超27	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4027	穆罕穆德超28	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4028	穆罕穆德超29	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4029	穆罕穆德超30	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4030	穆罕穆德超31	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4031	穆罕穆德超32	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4032	穆罕穆德超33	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4033	穆罕穆德超34	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4034	穆罕穆德超35	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4035	穆罕穆德超36	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4036	穆罕穆德超37	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4037	穆罕穆德超38	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4038	穆罕穆德超39	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4039	穆罕穆德超40	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4040	穆罕穆德超41	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4041	穆罕穆德超42	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4042	穆罕穆德超43	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4043	穆罕穆德超44	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4044	穆罕穆德超45	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4045	穆罕穆德超46	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4046	穆罕穆德超47	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4047	穆罕穆德超48	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4048	穆罕穆德超49	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4049	穆罕穆德超50	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4050	穆罕穆德超51	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4051	穆罕穆德超52	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4052	穆罕穆德超53	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4053	穆罕穆德超54	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4054	穆罕穆德超55	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4055	穆罕穆德超56	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4056	穆罕穆德超57	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4057	穆罕穆德超58	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4058	穆罕穆德超59	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4059	穆罕穆德超60	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4060	穆罕穆德超61	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4061	穆罕穆德超62	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4062	穆罕穆德超63	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4063	穆罕穆德超64	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4064	穆罕穆德超65	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4065	穆罕穆德超66	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4066	穆罕穆德超67	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4067	穆罕穆德超68	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4068	穆罕穆德超69	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4069	穆罕穆德超70	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4070	穆罕穆德超71	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4071	穆罕穆德超72	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4072	穆罕穆德超73	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4073	穆罕穆德超74	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4074	穆罕穆德超75	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4075	穆罕穆德超76	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4076	穆罕穆德超77	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4077	穆罕穆德超78	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4078	穆罕穆德超79	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4079	穆罕穆德超80	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4080	穆罕穆德超81	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4081	穆罕穆德超82	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4082	穆罕穆德超83	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4083	穆罕穆德超84	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4084	穆罕穆德超85	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4085	穆罕穆德超86	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4086	穆罕穆德超87	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4087	穆罕穆德超88	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4088	穆罕穆德超89	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4089	穆罕穆德超90	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4090	穆罕穆德超91	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4091	穆罕穆德超92	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4092	穆罕穆德超93	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4093	穆罕穆德超94	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4094	穆罕穆德超95	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4095	穆罕穆德超96	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4096	穆罕穆德超97	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
4097	穆罕穆德超98	4	1	15	4620	1	我是超级格斗家	103	117	100	101	104	124
